fecha,TbFin,TbFinTGR
2022-02-15,599.202673752909,841.220572902367
2022-02-16,618.758200433138,868.571277054563
2022-02-17,644.46604802747,904.561719394007
2022-02-18,681.69112745982,956.678644908032
2022-02-07,763.516451324766,1070.73334910861
2022-02-08,633.635532044946,889.008557779102
2022-02-09,632.98328805538,888.095960486329
2022-02-10,604.354403400681,847.553417535418
2022-02-11,585.560886388374,821.509922825454
2022-02-12,580.65862419141,815.038283574318
2022-03-01,640.615177741364,898.71783096454
2022-03-02,659.459495398199,925.655779879945
2022-03-03,680.247844862602,954.799928214857
2022-03-04,673.570281570253,945.175020385511
2022-03-05,699.736242119704,981.252549544146
2022-03-06,699.240028681188,980.602119863312
2022-03-31,764.165066696866,1073.06382867633
2022-03-25,721.457146272944,1012.86869352797
2022-03-26,753.477881104262,1057.94337969428
2022-03-27,751.796016908634,1055.72538726801
2022-03-28,751.796016908634,1055.72538726801
2022-03-29,786.950970076464,1104.912204178
2022-03-30,747.069742658785,1049.59393090434
2022-03-19,674.266976123781,945.660347971628
2022-03-20,669.941664103958,940.010590576607
2022-03-21,669.941664103958,940.010590576607
2022-03-22,668.636268970459,938.184488836694
2022-03-23,705.842298161111,990.241542162524
2022-03-24,729.166144080087,1023.27647557567
2022-03-13,708.982866578189,993.480990405559
2022-03-14,708.982866578189,993.480990405559
2022-03-15,687.006144893576,962.732993150544
2022-03-16,661.562279219917,927.145327349859
2022-03-17,665.261654726805,932.540174367873
2022-03-18,697.919211923457,978.279804684884
2022-03-07,699.240028681188,980.602119863312
2022-03-08,733.421605213684,1028.42729806908
2022-03-09,696.191990009501,975.71800075368
2022-03-10,694.303294618294,972.329779194527
2022-03-11,721.522461387337,1009.90592736674
2022-03-12,708.776942536977,993.212472713053
2022-04-01,788.054069786217,1107.08121026848
2022-04-02,789.568110424029,1109.56772038726
2022-04-03,791.339782901947,1111.91090011612
2022-04-04,791.339782901947,1111.91090011612
2022-04-05,820.420430431199,1152.59949492005
2022-04-06,855.613484082425,1202.03124350901
2022-04-25,907.626086844293,1273.86063340868
2022-04-26,920.440549426513,1291.79053946401
2022-04-27,977.96048634785,1371.8831984888
2022-04-28,992.562950186586,1392.3676512404
2022-04-29,969.328912549901,1359.70011534572
2022-04-30,974.471570654008,1366.57453113561
2022-04-19,1044.4984448273,1466.31796804912
2022-04-20,966.881410068886,1357.84317035734
2022-04-21,941.712412168299,1322.23282569749
2022-04-22,940.097677395798,1319.67374322939
2022-04-23,901.642496642373,1265.88583937213
2022-04-24,907.626086844293,1273.86063340868
2022-04-13,931.917866472403,1308.01771677328
2022-04-14,941.714226477032,1322.03415889121
2022-04-15,961.34413981532,1349.97360622732
2022-04-16,961.34413981532,1349.97360622732
2022-04-17,961.34413981532,1349.97360622732
2022-04-18,961.34413981532,1349.97360622732
2022-04-07,891.125856070685,1251.99549171116
2022-04-08,862.371784113399,1211.32503999456
2022-04-09,890.088978629691,1249.64233328427
2022-04-10,893.993371023424,1254.8412349591
2022-04-11,893.993371023424,1254.8412349591
2022-04-12,906.795133444512,1272.7529979271
2022-05-01,968.237605846913,1357.9229999416
2022-05-02,968.237605846913,1357.9229999416
2022-05-03,1057.04711118011,1482.1813764574
2022-05-04,1123.28208010112,1575.40600209271
2022-05-05,1179.52655798305,1654.00276356702
2022-05-06,1166.49891412469,1635.9803277663
2022-05-31,1126.87894716458,1582.08447253942
2022-05-25,1203.95985369235,1689.72740967705
2022-05-26,1251.27702545283,1756.03857956486
2022-05-27,1230.44694688757,1726.72660767213
2022-05-28,1129.2801847729,1585.31757070189
2022-05-29,1126.87894716458,1582.08447253942
2022-05-30,1126.87894716458,1582.08447253942
2022-05-19,1158.22022337534,1625.12713292461
2022-05-20,1127.21822289768,1582.07540099576
2022-05-21,1099.46474220673,1543.23649394527
2022-05-22,1097.39643025094,1540.45515865736
2022-05-23,1097.39643025094,1540.45515865736
2022-05-24,1113.21357378652,1562.58518942992
2022-05-13,1076.66976728346,1510.18976752536
2022-05-14,1103.82724755558,1548.50796796943
2022-05-15,1106.96963028139,1552.7316787002
2022-05-16,1106.96963028139,1552.7316787002
2022-05-17,1121.80795425544,1573.49372068797
2022-05-18,1156.73067590542,1622.85471123634
2022-05-07,1168.48104641565,1638.98573018276
2022-05-08,1166.74112434056,1636.64073614516
2022-05-09,1166.74112434056,1636.64073614516
2022-05-10,1044.75154089557,1465.95782776559
2022-05-11,973.454650609079,1366.52373049109
2022-05-12,1063.6040229417,1492.06573043558
2022-06-01,1121.43783527388,1575.19009935346
2022-06-02,1133.89034326383,1592.90138120645
2022-06-03,1163.62777055448,1633.94195190461
2022-06-04,1126.03620075804,1581.21723296498
2022-06-05,1116.26796253877,1568.06530895839
2022-06-06,1116.26796253877,1568.06530895839
2022-06-25,868.380774637583,1219.83777657049
2022-06-26,867.976183790091,1219.29983403111
2022-06-27,867.976183790091,1219.29983403111
2022-06-28,863.522963004581,1213.06949784148
2022-06-29,921.829402761737,1295.12251745244
2022-06-30,939.26309537855,1319.48959089297
2022-06-19,993.549026983052,1393.46530802396
2022-06-20,993.549026983052,1393.46530802396
2022-06-21,993.549026983052,1393.46530802396
2022-06-22,927.379373176435,1301.15962976199
2022-06-23,907.881904375667,1274.54099918361
2022-06-24,932.799620516713,1309.54173610913
2022-06-13,1144.74172379679,1607.74877672416
2022-06-14,1131.04187855279,1588.58060495846
2022-06-15,1059.81211768943,1488.01437903446
2022-06-16,1054.31748369109,1478.83216253601
2022-06-17,1114.19511481115,1562.02366087701
2022-06-18,997.861638841743,1399.2284597148
2022-06-07,1204.44880989593,1691.44465289298
2022-06-08,1238.30925378266,1738.77543196896
2022-06-09,1261.96693250854,1771.93192406723
2022-06-10,1073.07743599183,1507.51729076143
2022-06-11,1143.47624345542,1606.04423366937
2022-06-12,1144.74172379679,1607.74877672416
2022-07-01,917.090428350756,1288.47126163672
2022-07-02,798.602460760736,1122.22615241843
2022-07-03,798.20421999381,1121.70091004018
2022-07-04,798.20421999381,1121.70091004018
2022-07-05,798.20421999381,1121.70091004018
2022-07-06,825.465115863715,1159.12647058755
2022-07-31,1173.40598747178,1645.96265441607
2022-07-25,1153.24720313778,1616.95276492741
2022-07-26,1191.28600003695,1670.17551161429
2022-07-27,1260.39029821943,1767.27187208614
2022-07-28,1189.24127409469,1667.86680375136
2022-07-29,1176.43044012994,1650.03577752199
2022-07-30,1180.76028792159,1655.86515148159
2022-07-19,1062.0083384109,1488.47158483522
2022-07-20,1039.59799693906,1458.0710277026
2022-07-21,1053.93829316586,1478.75686872358
2022-07-22,1104.81332435205,1549.80973448546
2022-07-23,1144.49316350035,1605.18062271239
2022-07-24,1153.24720313778,1616.95276492741
2022-07-13,960.157581903842,1347.40726652428
2022-07-14,945.312000694863,1325.7553061029
2022-07-15,984.025720442762,1379.80356326336
2022-07-16,945.25212850667,1325.63102595468
2022-07-17,952.964754931279,1335.90182769302
2022-07-18,952.964754931279,1335.90182769302
2022-07-07,827.072593401284,1161.64654541789
2022-07-08,857.641881246084,1203.63146381165
2022-07-09,899.521569733324,1261.75737984986
2022-07-10,894.61658607326,1255.24310434349
2022-07-11,894.61658607326,1255.24310434349
2022-07-12,960.682824282088,1347.68122714298
2022-08-01,1144.86872540811,1606.4016524898
2022-08-02,1093.75511262351,1534.88613800096
2022-08-03,1050.26885375307,1474.12856714532
2022-08-04,1051.2558377039,1475.75872354205
2022-08-05,1119.63713385623,1570.69787093019
2022-08-06,1126.92158341981,1580.55138165991
2022-08-31,1170.13388167155,1643.07246060417
2022-08-25,1216.43776200457,1707.17743107246
2022-08-26,1229.99881263048,1726.62500638307
2022-08-27,1227.29639977246,1723.07349703794
2022-08-28,1228.70158188628,1724.96854250971
2022-08-29,1228.70158188628,1724.96854250971
2022-08-30,1201.4724364192,1686.87168773108
2022-08-19,1227.91417189609,1723.90626474645
2022-08-20,1196.11024695839,1679.09011757461
2022-08-21,1198.65753641973,1682.52278969773
2022-08-22,1198.65753641973,1682.52278969773
2022-08-23,1257.32230215168,1764.60393109405
2022-08-24,1264.67115967529,1774.55813595846
2022-08-13,1166.07436588113,1637.30658745023
2022-08-14,1166.25761106318,1637.55333343794
2022-08-15,1166.25761106318,1637.55333343794
2022-08-16,1133.30432154303,1591.44630560246
2022-08-17,1221.45069703426,1715.02703780643
2022-08-18,1238.39271198439,1738.76817473403
2022-08-07,1111.63331087995,1560.02429265308
2022-08-08,1111.63331087995,1560.02429265308
2022-08-09,1060.62583515624,1488.65573717163
2022-08-10,1098.82247691519,1541.90841995261
2022-08-11,1084.21457015026,1521.82765089413
2022-08-12,1144.98484116703,1606.87609422351
2022-09-01,1168.19801425328,1640.16321655057
2022-09-02,1234.21798758941,1732.08970428731
2022-09-03,1180.87096075432,1657.59600201301
2022-09-04,1189.32291798768,1668.98078931351
2022-09-05,1189.32291798768,1668.98078931351
2022-09-06,1189.32291798768,1668.98078931351
2022-09-25,779.72911416417,1096.73148610024
2022-09-26,779.72911416417,1096.73148610024
2022-09-27,811.417830497322,1141.06774861216
2022-09-28,853.620465939063,1199.5265903029
2022-09-29,805.520419960227,1131.67235083756
2022-09-30,760.471134116178,1068.62602951506
2022-09-19,1002.30397377485,1408.10224372862
2022-09-20,976.932680450522,1372.60438621023
2022-09-21,993.153507679226,1395.07822848772
2022-09-22,996.783939454254,1400.32702365272
2022-09-23,958.951066596299,1347.37733043018
2022-09-24,781.246783419448,1098.73176147854
2022-09-13,1074.28485845374,1508.68751989431
2022-09-14,1079.05014034135,1515.69891599356
2022-09-15,1105.60799157716,1553.17074141362
2022-09-16,1063.3137335444,1493.2350524141
2022-09-17,1002.30397377485,1408.10224372862
2022-09-18,1002.30397377485,1408.10224372862
2022-09-07,1108.78212470581,1557.08692681412
2022-09-08,1066.8852002856,1498.50471212952
2022-09-09,1063.64303057947,1493.45367661644
2022-09-10,1043.60126915875,1465.72831771085
2022-09-11,1043.13771327744,1465.10782412411
2022-09-12,1043.13771327744,1465.10782412411
2022-10-01,674.872955240653,949.000490349352
2022-10-02,671.429397265139,944.513704852278
2022-10-03,671.429397265139,944.513704852278
2022-10-04,710.538636316863,999.233256244003
2022-10-05,754.501151229757,1061.03859039303
2022-10-06,854.826981246606,1201.67836046042
2022-10-31,636.652727468171,896.897172150826
2022-10-25,642.742454730979,904.808465381715
2022-10-26,699.351608668277,984.248880416939
2022-10-27,690.755413890624,972.253578227735
2022-10-28,688.140087851793,968.835420574485
2022-10-29,637.201555859948,897.61110263732
2022-10-30,636.652727468171,896.897172150826
2022-10-19,790.546929985562,1111.49633057059
2022-10-20,735.752991935778,1035.10213989833
2022-10-21,669.371064007383,942.137867566222
2022-10-22,562.075566992149,791.70173749421
2022-10-23,560.006347881994,789.048310971982
2022-10-24,560.006347881994,789.048310971982
2022-10-13,831.608365234152,1169.26573494274
2022-10-14,798.890935849306,1123.5188473908
2022-10-15,773.503313746375,1087.79238697202
2022-10-16,773.668415841092,1088.00919686564
2022-10-17,773.668415841092,1088.00919686564
2022-10-18,785.121239719084,1104.03407875116
2022-10-07,885.292853493616,1244.39444527364
2022-10-08,836.846274546749,1176.1519437394
2022-10-09,836.148672838854,1175.22846059423
2022-10-10,836.148672838854,1175.22846059423
2022-10-11,816.995015543017,1148.42839914254
2022-10-12,814.146550831976,1144.61472218547
2022-11-01,582.577255676714,821.299463012409
2022-11-02,448.933460084347,634.328597981009
2022-11-03,402.869975658469,569.895237632014
2022-11-04,448.189593503756,633.304420701147
2022-11-05,266.082890185924,378.736948044509
2022-11-06,265.24467955121,377.796228966372
2022-11-25,806.405802622003,1135.55587868086
2022-11-26,802.615711678458,1130.54203649681
2022-11-27,802.651090698754,1130.58739421514
2022-11-28,802.651090698754,1130.58739421514
2022-11-29,781.126131888694,1100.47168355362
2022-11-30,781.235897567049,1100.71298661513
2022-11-19,727.540523455187,1025.65866294229
2022-11-20,731.694383299728,1031.12063938343
2022-11-21,731.694383299728,1031.12063938343
2022-11-22,760.694294090355,1071.69583989154
2022-11-23,766.864758091789,1080.32922799822
2022-11-24,807.419094049465,1136.89574568029
2022-11-13,555.451525807428,784.644076522267
2022-11-14,555.451525807428,784.644076522267
2022-11-15,734.023955713089,1034.49525362709
2022-11-16,774.933896182462,1091.32031030363
2022-11-17,732.438249880318,1032.25367518728
2022-11-18,742.213745334516,1045.98889945158
2022-11-07,265.24467955121,377.796228966372
2022-11-08,406.993899408913,576.125573821642
2022-11-09,466.970410354931,660.474601134395
2022-11-10,403.385239338683,571.670538727398
2022-11-11,557.598760193108,787.403640105384
2022-11-12,560.459017910914,791.078522444374
2022-12-01,776.569495505394,1094.34839157925
2022-12-02,757.256179041041,1067.64720995352
2022-12-03,621.576729050083,877.277237510571
2022-12-04,614.202471204205,867.704944634486
2022-12-05,614.202471204205,867.704944634486
2022-12-06,600.222315260938,848.14578933679
2022-12-31,384.159916847887,545.041022296628
2022-12-25,729.911824969411,1028.33386116932
2022-12-26,729.911824969411,1028.33386116932
2022-12-27,729.911824969411,1028.33386116932
2022-12-28,467.062940100322,660.994400586442
2022-12-29,384.505542661551,545.57261475544
2022-12-30,384.605329641874,545.586222070939
2022-12-19,697.331375893917,982.09348164196
2022-12-20,743.214336600847,1046.29188901001
2022-12-21,631.244273134658,889.637215755137
2022-12-22,843.421329395675,1186.61687651219
2022-12-23,875.727817852463,1231.84033599462
2022-12-24,734.012162706323,1033.7187294893
2022-12-13,728.327026291006,1025.82376503701
2022-12-14,787.66671487169,1108.8501612833
2022-12-15,741.491650458723,1043.81354328053
2022-12-16,795.381155605033,1119.72512782978
2022-12-17,694.069248791718,977.826227501597
2022-12-18,697.331375893917,982.09348164196
2022-12-07,604.027827828715,852.883856593405
2022-12-08,607.602923187382,856.66578314765
2022-12-09,645.361409387278,909.359658838816
2022-12-10,644.732751411242,908.790873050974
2022-12-11,644.001584991784,907.839268120438
2022-12-12,644.001584991784,907.839268120438
2023-01-01,358.247959521076,509.066908735783
2023-01-02,358.247959521076,509.066908735783
2023-01-03,358.247959521076,509.066908735783
2023-01-04,453.315922829264,641.758192243247
2023-01-05,483.977740419454,684.610350211454
2023-01-06,460.322783156679,651.707861335827
2023-01-31,473.238847027955,671.505598231931
2023-01-25,470.42848280031,667.308194977795
2023-01-26,436.58164622908,620.241397822486
2023-01-27,377.490517944837,537.548834383096
2023-01-28,361.753203993517,515.563948309183
2023-01-29,362.004485753058,515.870566485085
2023-01-30,362.004485753058,515.870566485085
2023-01-19,423.337192477104,601.814371174275
2023-01-20,381.441175211265,543.318336154505
2023-01-21,429.660058412123,610.785220705322
2023-01-22,435.303465726577,617.847417449098
2023-01-23,435.303465726577,617.847417449098
2023-01-24,449.807049739357,638.139553474985
2023-01-13,502.998046023405,712.332987653946
2023-01-14,437.586773267243,621.061465369869
2023-01-15,434.530570206257,617.234181097294
2023-01-16,434.530570206257,617.234181097294
2023-01-17,434.530570206257,617.234181097294
2023-01-18,434.094228955935,616.863154961366
